Content,Video title,Video publish time,Duration,Views,Watch time (hours),Subscribers,Estimated revenue (IDR),Impressions,Impressions click-through rate (%)
BsDJhS-nl50,"Kaya, Miskin, Terpelajar — Rasanya Sama – Dr. Fahruddin Faiz","Apr 25, 2025",30,1,"0,0068",0,"0,358",26,0
o9QsM5CX7L0,"Patah Hati Bukan Akhir, Tapi Ujian Harga Diri",,4646,1,0,0,,43,0
_ghy4zS1iBE,Matikan Egomu Sebelum Menikahmu Hancur,,6676,1,"1,8544",0,,55,0
oQegl99lLwI,Kenapa Kamu Gak Pernah Benar-Benar Orisinal? – Dr. Fahruddin Faiz,"Oct 14, 2025",170,1,"0,0002",0,,8,0
Omc62iupiXw,"Bahagiakan Dirimu Dulu, Baru Orang Lain – Dr. Fahruddin Faiz","May 12, 2025",61,1,"0,0002",0,,10,0
3bs6hguvGeg,Nur Muhammad: Cahaya Awal Segala Cipta & Makna – Dr. Fahruddin Faiz,"Jun 26, 2025",5965,1,"0,0494",0,,63,"1,59"
7E1KuC8yQSs,Tuhan dan Pikiran Manusia: Alat Pencari atau Penghalang? – Dr. Fahruddin Faiz,"Jan 9, 2026",2652,1,"0,0044",0,"57,14",38,0
dAKymw6jVOQ,"Kadang tubuh terasa lelah, bukan karena kita kurang istirahat.
Tapi karena pikiran terlalu lama memi","Jun 6, 2026",15,1,"0,0002",0,,0,
MN1HQRULszQ,"Ilmumu Cuma Wawasan, Bukan Amalan? – Dr. Fahruddin Faiz","Oct 18, 2025",98,1,0,0,,11,0
cAywIh3Vvp0,Akal Tidak Menyelamatkan Hidupmu: Mengapa Kepintaran Bisa Membuat Jiwa Kosong – Dr. Fahruddin Faiz,"Dec 15, 2025",6292,1,"0,005",0,,48,0
GVCEyRUab3E,"Hidup yang Tak Diuji, Tak Punya Nilai – Dr. Fahruddin Faiz","Jul 24, 2025",108,1,"0,0266",0,"0,32",27,"3,7"
pAn97LZG3yU,Sulit Memaafkan Diri? Ini Makna Taubat yang Sebenarnya! – Dr. Fahruddin Faiz,"May 16, 2025",3335,1,"0,9263",,,19,0
zIH8UQ8f8B4,Ambisi Bisa Mengotori Jiwa – Pesan Dr. Fahruddin Faiz,"Jun 6, 2025",61,1,"0,0116",0,"0,32",26,0
NpUuyEq0ydk,KRISIS DUNIA DIMULAI DARI DIRI KITA! Sadarkah Kamu Jadi Bagian dari Kekacauan Ini?,"Nov 8, 2025",89,1,"0,0004",0,,3,0
dzmZ4xsBkr8,Banyak Orang Depresi Karena Tidak Tahu Makna Hidup – Dr. Fahruddin Faiz,"Oct 21, 2025",57,1,"0,0006",0,"0,288",16,"6,25"
_f32d6P-OZI,Mengapa Pemimpin Zaman Sekarang Gagal? Sunan Gunung Jati Punya Jawabannya – Dr. Fahruddin Faiz,"Jan 2, 2026",7310,1,"0,0013",0,"10,951",114,"1,75"
Lw9-DElmrgA,"Yang Bikin Kamu Sakit Bukan Masalahnya, Tapi Pikiranmu","Jun 24, 2025",126,1,"0,0006",0,,10,0
H9Sl3KIB6Vw,Hidup Terasa Capek Padahal Tidak Berat — Ada yang Salah dengan Cara Kita Hidup — Dr. Fahruddin Faiz,"Dec 31, 2025",4030,1,"0,0033",0,"26,732",54,0
Me-PSiIHmPU,Bangun Perahumu Sebelum Badai Datang,,3707,1,"0,6219",0,"13,047",43,0
in9k8JECsA4,Cinta yang Tak Pernah Pergi - Dr. Fahruddin Faiz,"Apr 24, 2025",77,1,"0,0008",,"0,322",55,0
O0SdZyPlf34,Bingung dengan Arah Hidupmu? Inilah Cara Menemukan Passion Sejati – Dr. Fahruddin Faiz,"May 2, 2025",1983,1,"0,0168",0,"1,651",16,"6,25"
vhAXKZyCm-M,"Bukan Dunia, Tapi Otakmu yang Bikin Kamu Menderita","Jun 21, 2025",164,1,"0,0012",0,"0,301",12,0
jKvnI7V6Vn0,Manusia dengan Karakter Syaithaniah – Dr. Fahruddin Faiz,"Oct 28, 2025",90,1,"0,0002",0,,3,0
F7QIFg90sgw,Mengapa Kebebasan Justru Menakutkan? Erich Fromm Menjawab – Dr. Fahruddin Faiz,"Aug 27, 2025",6729,1,"0,0337",0,"25,157",69,"1,45"
gRfelaUGtv8,"Kelola Instingmu, Sebelum Hidupmu Jadi Masalah! – Dr. Fahruddin Faiz","Apr 29, 2025",2172,1,"0,0847",0,"38,404",123,"3,25"
ISkN2WaCIrE,Kenapa Kita Sering Tidak Bahagia? Rahasia di Balik Ketidakbahagiaan Hidup – Dr. Fahruddin Faiz,"May 5, 2025",2459,1,"0,683",0,,14,0
hTjPkG9cu28,Ada Pola dalam Segalanya—Termasuk Luka yang Kau Alami,"Jul 1, 2025",94,0,0,0,,6,0
9RjcE5Q5h8Q,"Krishnamurti Bebas dari yang Dikenal, Bebas dari Diri Palsu – Dr. Fahruddin Faiz","Sep 25, 2025",75,0,0,0,"0,305",13,0
JRYPhBArOFM,Rasa Hampa Itu Karena Kamu Terlalu Ambisius — Belajarlah dari Filosofi Ikiga,,6750,0,0,0,,0,
wYefZyA01Iw,"Kontrollah Keinginanmu, Baru Kamu Bisa Bahagia – Dr. Fahruddin Faiz | Suara Filsuf","May 8, 2025",49,0,0,0,,22,0
6iTfwJKZsYc,Makna Serawung Roso: Menyatu Tanpa Kata – Dr. Fahruddin Faiz,"Jul 12, 2025",63,0,0,0,,38,0
5nS63M-PkTE,"Cinta Itu Datang Sendiri, Kita Gak Bisa Atur","Jul 8, 2025",139,0,0,0,,5,0
sFvT0_jm-Nw,Takut Salah Pilih #shorts,,29,,,,,1,0
fwmoD7jZeI0,Puasa Pikiran: Ketenangan Batin dalam Filsafat Zhuang Zi – Dr. Fahruddin Faiz,"Jul 7, 2025",6352,,,,,35,0
7DImmDYG-Pg,"Merasa Hampa: Masalah Mental, atau Gagal Menjadi Diri Sendiri? — Dr. Fahruddin Faiz","Jan 31, 2026",6726,,,,,25,0
rBTK3mrFHxE,"Jalan Sunyi Itu Tak Sepi, Tapi Penuh Tuhan","Jun 25, 2025",48,,,,,22,0
AlJI1jjHqRk,Saat Bencana Membongkar Ego Manusia,,3739,,,,,50,0
DYCdzg2N_k8,Fatwa Hatimu: Petunjuk Terjernih dari Dalam Diri – Dr. Fahruddin Faiz,"Jun 19, 2025",162,,,,,23,0
TYJ1VmaNJiA,Eksploitasi Diri: Saat Kita Jadi Musuh bagi Diri Sendiri – Dr. Fahruddin Faiz,"Oct 9, 2025",108,,,,,13,0
Ic881MallN8,Pikiranmu Bukan Tempat Sampah – Dr. Fahruddin Faiz,"Apr 27, 2025",1544,,,,,30,0
7uxfHRs25H8,Ciri Kamu Belum Kenal Dirimu – Dr. Fahruddin Faiz,"Jul 20, 2025",111,,,,,4,0
A3yk9Mg8TRg,Sungguh Beruntung... Mereka yang Menyucikan Jiwanya - Dr. Fahruddin Faiz #shorts,"Apr 21, 2025",42,,,,,9,0
Qk_m4qAOJN0,Rahasia Hidup Tenang Tanpa Iri Dengki #shorts,,131,,,,,1,0
PuAYT2qtfQE,Sinyal Allah untuk Kita: Sudahkah Kita Mendekat? - Dr. Fahruddin Faiz,"Apr 28, 2025",55,,,,,7,0
f-Mr44dgcVo,Hidupmu Berat? Itu Medan Latihan Batinmu — Dr. Fahruddin Faiz,"Jun 30, 2025",44,,,,,7,0
1-OseAZtMRk,"Haters Itu Refleksi Gratis, Jangan Disia-siakan – Dr. Fahruddin Faiz","Jul 22, 2025",50,,,,,6,0
DLQaTlML7eg,Sudut Pandangmu Menentukan Hidupmu – Dr. Fahruddin Faiz,"May 10, 2025",35,,,,,25,0
pE28gepJnys,Hidupmu Panen dari Apa yang Kamu Tanam – Dr  Fahruddin Faiz,"May 29, 2025",3429,,,,,11,0
RWHR5Z6u4B8,Ingin Hidup Bahagia? Ini Tips dari Dr. Fahruddin Faiz!,"May 21, 2025",2755,,,,"44,763",11,"9,09"
Hz1ATDMcA2A,Kenapa Kita Mudah Marah & Saling Menyalahkan? Ini yang Diam-Diam Merusak Demokrasi,"Nov 10, 2025",5966,,,,,35,0
U1jf2HDXt30,Pikiran Negatif Kok Bisa Jadi Kenyataan? Ini Penjelasan Ilmiah & Filosofisnya – Dr. Fahruddin Faiz,"May 9, 2025",2102,,,,,15,0
