Content,Video title,Video publish time,Duration,Views,Watch time (hours),Subscribers,Estimated revenue (IDR),Impressions,Impressions click-through rate (%)
Yj6_PUwfNnU,Kenali Dirimu Sendiri: Filsafat Socrates untuk Hidup Modern – Dr. Fahruddin Faiz,"Jul 14, 2025",3442,819,"315,4797",5,"27480,805",10830,"4,76"
S-I__jm2v44,Syariat Tanpa Hakikat Itu Kosong! Peringatan Syah Waliyullah al-Dihlawi – Fahruddin Faiz,"Aug 1, 2025",6500,754,"451,042",3,"16549,353",9726,"5,51"
DCjKU6K5pfc,Sudahkah Kamu Bertemu Tuhan dalam Dirimu? Rahasia Guru Sejati – Dr. Fahruddin Faiz,"Jun 12, 2025",1845,752,"147,7265",3,"7704,209",8220,"4,53"
DEaIvX3Mw24,"Mengapa Kita Merindukan Pemimpin yang Adil, Tapi Sulit Menemukannya Hari Ini? – Dr. Fahruddin Faiz","Sep 8, 2025",6215,745,"478,9414",9,"27770,866",11265,"4,98"
s4qvWIwvwUk,Jalaluddin Rumi: Cara Berdamai dengan Seseorang yang Tak Bisa Kamu Ubah – Dr. Fahruddin Faiz,"Jun 12, 2026",3634,716,"170,9248",1,"13767,812",9082,"6,08"
O0SdZyPlf34,Bingung dengan Arah Hidupmu? Inilah Cara Menemukan Passion Sejati – Dr. Fahruddin Faiz,"May 2, 2025",1983,679,"131,5736",7,"959,099",11161,4
XaChyl8SRZY,Hidup Apa Senangnya?,"May 28, 2026",116,640,"8,4139",1,"137,754",272,"3,31"
tgZVjv2mr5E,Kenali Dirimu! Wejangan Socrates untuk Hidup Bijaksana – Dr. Fahruddin Faiz,"Jul 13, 2025",2811,632,"193,4266",3,"19728,865",14630,"3,08"
EybaKxfIpNI,"Kita Mengaku Pancasila, Tapi Mengapa Hidup Kita Saling Melukai? – Dr. Fahruddin Faiz","May 10, 2026",4852,620,"231,8526",1,"17446,746",20332,"2,32"
_OOa-qXPUSk,"Kadang yang paling berat dari ibadah bukan gerakannya.

Tapi melepas keinginan untuk dilihat, dipu","May 23, 2026",15,617,"0,6049",0,,0,
4JzaRT1g418,Filosofi Samurai: 7 Prinsip Bushido yang Bisa Mengubah Cara Hidupmu – Dr. Fahruddin Faiz,"Oct 5, 2025",6525,598,"146,8444",3,"9083,244",16765,"2,96"
Hz1ATDMcA2A,Kenapa Kita Mudah Marah & Saling Menyalahkan? Ini yang Diam-Diam Merusak Demokrasi,"Nov 10, 2025",5966,592,"353,8618",0,"16679,917",9974,"4,79"
xrY_XJbm2Oo,Mengapa Umat Terus Terpecah Meski Punya Iman yang Sama? – Dr. Fahruddin Faiz,"Nov 14, 2025",7273,587,"361,2738",-1,"15391,245",11174,"3,64"
J3kPEOb4lh4,Saat Derita Membawamu Lebih Dekat Kepada Allah,"May 29, 2026",2394,586,"150,7023",0,"9332,877",8382,"5,01"
bGvjZfZE7is,Erich Fromm: Mengapa Kita Merasa Asing dan Sepi di Dunia yang Ramai? – Dr. Fahruddin Faiz,"Jun 7, 2026",6528,584,"363,9344",1,"16210,179",6688,"6,55"
w0TtGCW1CZs,"Selamat Hari Raya Idul Adha 1447 H 🌙

Idul Adha bukan hanya tentang berkurban sesuatu yang kita mili","May 26, 2026",15,572,"0,4083",0,,0,
-A1gmtAn_6M,DOSA DOUBLE! Kenapa Berhenti Ibadah Karena Takut Pamer Itu Salah? ❌,"Jan 22, 2026",58,565,"0,9727",1,"36,577",618,"1,78"
YaqPMTEc18A,Nikah Bisa Jadi Haram?,"Jun 11, 2026",73,531,"1,2897",1,"57,966",291,"4,12"
RAl6b-OLhWU,Jangan Cari Bahagia di Pernikahan,"Jun 30, 2026",58,489,"1,7297",0,"42,993",274,"6,2"
F_Y8S1XOlbc,Lelah dengan Kebisingan Dunia? Sedikit yang Cukup Ternyata Menyelamatkanmu,"Jul 2, 2026",6590,488,"353,1206",0,"15703,212",4253,"9,08"
BN-l0vNB0LE,Ikhlas: Jalan Pulang untuk Hati yang Lelah Mengejar Dunia,"May 24, 2026",2528,479,"119,782",2,"7422,253",6565,"4,84"
CU_GY9k2xDc,Jangan Sampai Kebencian Orang Lain Tinggal di Dalam Dirimu,"Jul 3, 2026",6761,476,"383,2619",1,,3746,"10,28"
4g2yNqWLbZU,Hijab di Pikiranmu yang Membuat Tuhan Terasa Jauh – Dr. Fahruddin Faiz,"Apr 5, 2026",3728,454,"93,559",0,"4833,45",5747,"5,6"
_pG5KTD9GUU,Puasa Media Sosial: Cara Menjaga Hati dari Kebisingan Zaman – Dr. Fahruddin Faiz,"Jul 9, 2025",6135,450,"204,9699",2,"14565,799",13960,"2,13"
Fl-HHv21Ens,Sutan Takdir: Kamu Mandek Bukan Karena Gagal—Tapi Takut Memulai,"Jun 28, 2026",6689,434,"243,7959",2,"11936,719",6184,"5,47"
9H3FhGV-ggc,Ternyata Proyek Terbesar Manusia Dimulai Sejak Bayi! – Pendidikan Montessori oleh Dr. Fahruddin Faiz,"Jul 23, 2025",6889,423,"249,816",0,"12315,635",7155,"4,15"
3bs6hguvGeg,Nur Muhammad: Cahaya Awal Segala Cipta & Makna – Dr. Fahruddin Faiz,"Jun 26, 2025",5965,423,"313,3726",2,"7763,521",5693,"3,23"
AY0oq7g78k4,Jihad Tanpa Pedang?! Warisan Syekh Abdul Qadir al-Jaza’iri untuk Zaman Kini – Dr. Fahruddin Faiz,"Jul 25, 2025",6734,423,"205,0095",2,"7462,647",7152,"4,03"
FtheWjVQn6Q,Filsafat Cahaya yang Dibungkam—Apa yang Mereka Takutkan?,"Feb 27, 2026",6783,422,"98,8337",0,"10011,904",5311,"5,93"
547wEhub3Io,Pikiran Jernih: Akar Ketenangan dan Kebijaksanaan – Dr. Fahruddin Faiz,"Jun 29, 2025",2967,422,"98,246",2,"7215,456",6927,"3,68"
MfMtkZjqUZg,Kunci Hidup Bahagia: Tahu Diri & Tahu Batas – Dr. Fahruddin Faiz,"Jul 1, 2025",2858,376,"91,9037",3,"9284,764",7583,"3,2"
Sha4YsmLNGA,Ikhlas Bukan Sekadar Merelakan,"Jun 1, 2026",54,365,"0,8002",0,"30,335",204,"4,9"
9XC2y2jeu3w,Obat Hati Paling Mujarab: Qona’ah,"Jun 9, 2026",118,363,"3,4376",1,"64,722",298,"3,02"
CK8x_CpDPB0,Cinta yang Benar Tidak Membuatmu Kehilangan Allah,"May 31, 2026",2723,346,"97,5765",0,"4757,555",4049,"6,2"
UCXbRouzmsU,Dr. Faiz: Punya Pasangan Tapi Tetap Merasa Sendiri,"Jun 10, 2026",2948,333,"53,9242",1,"4297,716",5925,"4,3"
6-F3chwpSAY,Mengapa Kedekatan Tidak Selalu Menenangkan?,"Feb 1, 2026",63,317,"2,787",0,"38,217",1309,"3,28"
y48YeiEXP2U,Saat Dunia Tak Lagi Menguasaimu — Insan Kamil,"Feb 21, 2026",107,317,"3,7747",0,"18613,701",1252,"3,75"
OtXQRzyzMoQ,Zuhud Bukan Berarti Harus Miskin!,"May 17, 2026",51,285,"1,8375",0,"47,898",350,"3,71"
HDc8wQ0bcTc,Saat Luka Tidak Lagi Menang,"May 30, 2026",129,231,"2,2581",0,"30,817",286,"4,9"
ojJJg4JRJ1A,Benarkah Tokoh Besar Dunia Terhubung ke Ibrahim?,"Feb 17, 2026",85,214,"3,5271",0,"32,296",1000,"3,2"
DDj_mQx79B4,Hal Sepele yang Menjadi Dosa Besar,"Jan 24, 2026",91,212,"3,1736",0,"31,643",783,"1,79"
vNTIuoGkh6A,Kenapa Hidupmu Nggak Pernah Tenang?,"Feb 18, 2026",86,194,"4,9527",0,"26,14",1004,"2,49"
FiF2QCzYsKw,Ganti Judul Lukamu,"May 27, 2026",78,193,"2,0875",0,"22,959",215,"4,19"
4WdxKbNfXv8,Kamu Pintar Karena Ada yang Rela Bodoh,"Jan 24, 2026",68,191,"2,4",1,"19,895",607,"1,48"
ke87y6_ZP-g,Mungkin Kamu yang Menciptakan Kecewamu,"Feb 23, 2026",33,188,"1,1495",0,"25,656",895,"2,35"
zktE5HT_LcE,Nasihat Move On Paling Logis dari Filsuf – Dr. Fahruddin Faiz | Suara Filsuf,"Dec 16, 2025",61,168,"1,4346",0,"28,973",835,"2,51"
xnRCpOytycM,CARA AUDIT HATI! 3 Level Muhasabah ala Imam Al-Muhasibi 🧐,"Jan 22, 2026",66,163,"1,4935",0,"26,99",641,"2,34"
ohsB8R0I4ew,TUBUH DETEKSI DOSA! Kisah Ajaib Imam Al-Muhasibi 😱,"Jan 23, 2026",116,153,"1,8728",0,"18,688",677,"2,81"
t5OGPAx6Sxo,Perbedaan Minimalis dan Asketisme (Zuhud),"Jun 2, 2026",78,130,"1,1703",0,"20,144",387,"3,1"
nzcTraG4hzo,"Jarak Terjauh Bukan Samudera, Tapi Pikiranmu","Jan 23, 2026",68,113,"0,8801",0,"9,592",536,"1,49"
-iiRonDP0uU,"Rahasia Menjadi ""Api"": Mensucikan Tanpa Terkotori","Jan 21, 2026",65,108,"0,9204",0,"11,243",414,"1,93"
G_LHhMWy_RQ,Itu Belum Cinta,"Jul 4, 2026",60,105,"0,4318",1,,12,"8,33"
zMxtn2AD8Xc,Batinmu Tak Bisa Bohong—Pencitraanmu Pasti Terbongkar (Al-Hikam 8) – Dr. Fahruddin Faiz,,3281,22,"5,2611",0,"169,024",90,"3,33"
yiI_liv6O_o,Eksistensialisme: Menikah Untuk Lari Dari Sepi Justru Membuat Semakin Kosong – Dr. Fahruddin Faiz,,5995,10,"2,4972",0,"66,674",40,0
bWHZ2aXzbUw,Jangan Paksa Allah Ikuti Maumu—Ini yang Bikin Hidupmu Berat (Al-Hikam) – Dr. Fahruddin Faiz,,3519,9,"1,6796",0,"7,834",6,0
eGXOGp37NTg,Kenapa Hidup Terasa Capek Terus? Ini Sifat Dunia yang Jarang Disadari (Al-Hikam),,3354,8,"4,1924",0,"95,304",85,"3,53"
NK9K_4cbgz8,Umar bin Khattab: Kenapa Keadilan Dimulai dari Mengalahkan Diri Sendiri?,,7299,8,"5,7484",0,"13,357",73,"1,37"
7q66_IGr0aI,Matikan Egomu Sebelum Cintamu Membusuk,,6481,3,"1,5482",0,,26,"3,85"
eKQl5joaXN4,Manunggal Kawulo Gusti: Saat Dirimu Menyatu dengan Tuhan,,79,2,"0,0291",0,"0,211",5,0
9XZj0dX6dSM,Mengapa Kamu Tetap Sepi di Tengah Temanmu?,,6625,2,"2,4554",0,"27,388",40,0
o9QsM5CX7L0,"Patah Hati Bukan Akhir, Tapi Ujian Harga Diri",,4646,1,0,0,,25,0
Qo1E4N6tuOE,Hati Seperti Kaca – Pesan Imam Ghozali yang Sering Kita Lupakan,,105,1,"0,0164",0,,3,0
AlJI1jjHqRk,Saat Bencana Membongkar Ego Manusia,,3739,1,"0,9431",0,,40,0
Me-PSiIHmPU,Bangun Perahumu Sebelum Badai Datang,,3707,1,"0,6219",0,"13,047",24,0
KUnubvvNB-8,Jebakan Riya: Saat Ibadah Masih Ingin Dilihat,,3439,1,"0,165",0,,25,0
GgV20llmHvk,Kamu Tak Takut Menikah — Kamu Takut Melihat Dirimu,,6676,1,"0,0011",0,,20,0
_ghy4zS1iBE,Matikan Egomu Sebelum Menikahmu Hancur,,6676,,,,,15,0
J6CbnJnduX0,Bukan Karena Orang Ketiga: Ini yang Perlahan Membunuh Hubungan Kita,,7186,,,,,23,0
Qk_m4qAOJN0,Rahasia Hidup Tenang Tanpa Iri Dengki,,131,,,,,2,0
sFvT0_jm-Nw,Takut Salah Pilih,,29,,,,,1,0
